Date,Close,High,Low,Open,Volume,sentiment_score,Sentiment_MA7,Sentiment_Momentum,Return_1D,Volatility_10D,Return,Target
2021-06-08,28781.380859375,28979.19921875,28638.310546875,28900.51953125,1626900000.0,0.0,-0.010173036849924618,0.010173036849924618,-0.000204897358974776,0.006521545995386685,-0.000204897358974776,0
2021-06-09,28742.630859375,28859.580078125,28687.689453125,28771.140625,1807000000.0,0.0,-0.034536471058215536,0.034536471058215536,-0.001346356527830661,0.005653051719458252,-0.001346356527830661,0
2021-06-10,28738.880859375,28954.400390625,28664.939453125,28792.01953125,1940100000.0,0.0,-0.034536471058215536,0.034536471058215536,-0.00013046822395446078,0.005665990033217995,-0.00013046822395446078,1
2021-06-11,28842.130859375,28965.150390625,28743.8203125,28864.900390625,2038600000.0,0.5120114050805569,0.036243317914860476,0.4757680871656964,0.003592693831928395,0.005858185183124302,0.003592693831928395,0
2021-06-15,28638.529296875,28946.439453125,28453.48046875,28946.439453125,2376500000.0,0.1245167516171932,0.009429862456662207,0.11508688916053099,-0.007059171997127911,0.006110875703607417,-0.007059171997127911,0
2021-06-16,28436.83984375,28648.640625,28403.640625,28609.369140625,2053800000.0,0.1705440394580364,0.08974133804440487,0.08080270141363152,-0.007042591155231204,0.004385998048745051,-0.007042591155231204,1
2021-06-17,28558.58984375,28558.58984375,28216.08984375,28240.880859375,1888000000.0,0.0,0.1152960280222551,-0.1152960280222551,0.004281418071381049,0.00493618718923759,0.004281418071381049,1
2021-06-18,28801.26953125,28830.849609375,28532.080078125,28586.0390625,3761400000.0,-0.8473113998770714,-0.005748457674469394,-0.841562942202602,0.00849760750890538,0.0049980755460037945,0.00849760750890538,0
2021-06-21,28489.0,28590.220703125,28314.9296875,28501.640625,2182700000.0,0.0,-0.005748457674469389,0.005748457674469389,-0.010842214122234517,0.005971499234392674,-0.010842214122234517,0
2021-06-22,28309.759765625,28579.0,28299.66015625,28575.16015625,1980100000.0,-0.8887831978499889,-0.13271748593875352,-0.7560657119112354,-0.006291559351855103,0.006096545855301191,-0.006291559351855103,1
2021-06-23,28817.0703125,28893.7890625,28406.609375,28468.240234375,2293400000.0,-0.9077893309295176,-0.33554616251162134,-0.5722431684178964,0.01791998770300407,0.008709642628846694,0.01791998770300407,1
2021-06-24,28882.4609375,28993.369140625,28782.33984375,28865.4609375,1723200000.0,0.1705440394580364,-0.32897083567721513,0.4995148751352515,0.002269162836155303,0.00871529987710586,0.002269162836155303,1
2021-06-25,29288.220703125,29305.169921875,28971.599609375,29002.669921875,2149400000.0,0.1245167516171932,-0.33554616251162134,0.4600629141288145,0.014048656259002312,0.009696043313062123,0.014048656259002312,0
2021-06-28,29268.30078125,29394.689453125,29209.4296875,29366.490234375,1512600000.0,0.0165528822690248,-0.33318146504461776,0.34973434731364256,-0.00068013424498925,0.009709131305311137,-0.00068013424498925,0
2021-06-29,28994.099609375,29291.890625,28924.609375,29291.890625,2356500000.0,0.0,-0.2121369793478933,0.2121369793478933,-0.009368537446856506,0.009959831347250396,-0.009368537446856506,0
2021-06-30,28827.94921875,29146.279296875,28827.69921875,29107.900390625,2051500000.0,-0.8697770647704601,-0.33639084574367334,-0.5333862190267868,-0.005730489750103374,0.009846012159817329,-0.005730489750103374,0
2021-07-02,28310.419921875,28859.01953125,28231.73046875,28859.01953125,2816200000.0,0.318264078348875,-0.16395552057240703,0.482219598921282,-0.017952345237877476,0.011497508321340612,-0.017952345237877476,0
2021-07-05,28143.5,28338.7890625,28042.7109375,28098.91015625,1827200000.0,0.0,-0.03427133043961881,0.03427133043961881,-0.005896059554596156,0.011096380699639662,-0.005896059554596156,0
2021-07-06,28072.859375,28151.349609375,27904.529296875,28136.630859375,1904200000.0,-0.8697770647704601,-0.18288863104368971,-0.6868884337267704,-0.002510015634160645,0.010684906848765925,-0.002510015634160645,0
2021-07-07,27960.619140625,27969.41015625,27703.41015625,27777.810546875,2040700000.0,0.3412777222692966,-0.15192277809338925,0.4932005003626858,-0.003998176063068071,0.010592922559717872,-0.003998176063068071,0
2021-07-08,27153.130859375,27921.060546875,27110.619140625,27881.5,2948600000.0,0.2413774896413087,-0.11980497704020585,0.36118246668151455,-0.02887948500670967,0.011510411411303503,-0.02887948500670967,1
2021-07-09,27344.5390625,27450.7890625,26861.869140625,27131.5703125,2500000000.0,0.0,-0.11980497704020585,0.11980497704020585,0.007049213002960686,0.011975803753439904,0.007049213002960686,1
2021-07-12,27515.240234375,27741.189453125,27420.349609375,27672.69921875,2054200000.0,-0.1978889629244804,-0.02382096249078017,-0.17406800043370024,0.006242605570524917,0.010760599262417578,0.006242605570524917,1
2021-07-13,27963.41015625,28052.3203125,27612.689453125,27694.029296875,1995600000.0,-0.8473113998770714,-0.1903317450944868,-0.6569796547825846,0.016288061381891872,0.012856593167881592,0.016288061381891872,0
2021-07-14,27787.4609375,27965.390625,27708.7109375,27965.390625,1865700000.0,0.0,-0.1903317450944868,0.1903317450944868,-0.0062921230910985,0.012762966840599962,-0.0062921230910985,1
2021-07-15,27996.26953125,28181.2109375,27741.08984375,27801.400390625,2081500000.0,0.1245167516171932,-0.04828977132482204,0.17280652294201523,0.007514489870796615,0.013260354483773325,0.007514489870796615,1
2021-07-16,28004.6796875,28218.529296875,27878.529296875,27972.560546875,1968800000.0,-0.9077893309295176,-0.2267279217817955,-0.6810614091477222,0.0003004027461805947,0.012160132467821813,0.0003004027461805947,0
2021-07-19,27489.779296875,27786.5390625,27397.2890625,27786.5390625,1874200000.0,-0.2787830624729395,-0.30103657208383094,0.022253509610891453,-0.018386226743911993,0.01330445241879923,-0.018386226743911993,0
2021-07-20,27259.25,27532.859375,27121.490234375,27395.830078125,2263400000.0,-0.3613973241299391,-0.3526647612452508,-0.008732562884688266,-0.008386000279791528,0.013445383355095106,-0.008386000279791528,0
2021-07-21,27224.580078125,27371.5,26971.029296875,27339.220703125,1672500000.0,0.0,-0.3243949093988965,0.3243949093988965,-0.0012718589790621238,0.013447262009223016,-0.0012718589790621238,1
2021-07-22,27723.83984375,27759.7109375,27455.4296875,27464.279296875,1807200000.0,0.0,-0.203350423702172,0.203350423702172,0.01833856625859065,0.011306961183410083,0.01833856625859065,0
2021-07-23,27321.98046875,27740.94921875,27222.0390625,27740.94921875,1182700000.0,-0.8887831978499889,-0.3303194519664561,-0.5584637458835329,-0.014495083554978527,0.012278363691307715,-0.014495083554978527,0
2021-07-26,26192.3203125,26878.75,26177.400390625,26825.73046875,2695200000.0,0.0,-0.3481075593403409,0.3481075593403409,-0.04134620319863225,0.01763674245026216,-0.04134620319863225,0
2021-07-27,25086.4296875,26323.609375,24748.83984375,26011.509765625,4657400000.0,0.1245167516171932,-0.20063526183366792,0.3251520134508611,-0.04222194184423689,0.019482000590068202,-0.04222194184423689,1
2021-07-28,25473.880859375,25520.75,24848.4296875,25356.740234375,3391800000.0,-0.3726301565766334,-0.21404198956276702,-0.15858816701386638,0.015444651817793753,0.021159504895117233,0.015444651817793753,1
2021-07-29,26315.3203125,26335.359375,25857.419921875,26221.359375,3272200000.0,0.0,-0.16241380040134715,0.16241380040134715,0.03303145907645755,0.024563531542048225,0.03303145907645755,0
2021-07-30,25961.029296875,26151.0,25636.890625,26042.83984375,2425100000.0,0.0,-0.16241380040134715,0.16241380040134715,-0.013463298619120656,0.02456316043831194,-0.013463298619120656,1
2021-08-02,26235.80078125,26300.55078125,25743.08984375,26054.810546875,1768600000.0,0.0,-0.16241380040134715,0.16241380040134715,0.010583998085471613,0.024814268096530718,0.010583998085471613,0
2021-08-03,26194.8203125,26289.060546875,25774.619140625,26289.060546875,2010000000.0,0.2642821436747908,0.0023098198164785105,0.2619723238583123,-0.0015620056384666459,0.024785631977920518,-0.0015620056384666459,1
2021-08-04,26426.55078125,26650.8203125,26009.830078125,26161.830078125,1776500000.0,0.0,0.0023098198164785105,-0.0023098198164785105,0.008846423299930795,0.025100131486204318,0.008846423299930795,0
2021-08-05,26204.689453125,26569.369140625,26126.369140625,26390.009765625,1695600000.0,0.1705440394580364,0.008885146650884681,0.1616588928071517,-0.008395394842160564,0.02401234014782781,-0.008395394842160564,0
2021-08-06,26179.400390625,26276.869140625,26002.41015625,26262.970703125,1559600000.0,-0.8585442323237658,-0.06053114988441994,-0.7980130824393458,-0.0009650586604064149,0.023820697691807877,-0.0009650586604064149,1
2021-08-09,26283.400390625,26527.240234375,25920.849609375,25969.23046875,1585100000.0,-0.3686226457357406,-0.11319152784666861,-0.255431117889072,0.003972589075693422,0.01991845624205016,0.003972589075693422,1
2021-08-10,26605.619140625,26610.94921875,26138.869140625,26456.609375,1735300000.0,0.1245167516171932,-0.09540342047278386,0.21992017208997705,0.012259401189008035,0.013266683981584905,0.012259401189008035,1
2021-08-11,26660.16015625,26822.470703125,26454.44921875,26491.740234375,2414400000.0,-0.8473113998770714,-0.21644790616950835,-0.630863493707563,0.002049981071168494,0.012874787114012912,0.002049981071168494,0
2021-08-12,26517.8203125,26713.240234375,26385.44921875,26623.76953125,1655000000.0,0.0,-0.2542024981230499,0.2542024981230499,-0.0053390468367696675,0.008418211431580632,-0.0053390468367696675,0
2021-08-13,26391.619140625,26521.94921875,26200.240234375,26296.189453125,1336200000.0,0.1705440394580364,-0.22983906391475897,0.40038310337279537,-0.00475910804084867,0.007131338208348853,-0.00475910804084867,0
2021-08-16,26181.4609375,26449.7109375,26046.900390625,26365.189453125,1648300000.0,-0.8473113998770714,-0.37524698381977434,-0.47206441605729704,-0.007963065926542612,0.0069650764095808984,-0.007963065926542612,0
2021-08-17,25745.869140625,26258.7890625,25615.380859375,26137.900390625,2291300000.0,-0.2977891955524683,-0.2951391214238747,-0.0026500741285935825,-0.016637413699519654,0.008709213818796108,-0.016637413699519654,1
2021-08-18,25867.009765625,26025.140625,25708.94921875,25800.029296875,1756900000.0,-0.2675502300262451,-0.2807002048939468,0.013149974867701697,0.004705245114791978,0.008238097374577567,0.004705245114791978,0
2021-08-19,25316.330078125,25832.919921875,25183.669921875,25787.83984375,2312900000.0,0.0,-0.2984883122678315,0.2984883122678315,-0.021288880797957765,0.010124600690337151,-0.021288880797957765,0
2021-08-20,24849.720703125,25244.75,24581.599609375,25241.3203125,2855800000.0,0.5120114050805569,-0.10429934013102748,0.6163107452115844,-0.018431161766340742,0.011116500623710059,-0.018431161766340742,1
2021-08-23,25109.58984375,25458.330078125,25036.990234375,25169.44921875,2185000000.0,0.0,-0.1042993401310275,0.1042993401310275,0.010457628225669424,0.011870931972425532,0.010457628225669424,1
2021-08-24,25727.919921875,25727.919921875,25361.75,25428.6796875,2052900000.0,0.3122109398245811,-0.08406121150723542,0.3962721513318165,0.024625256006677088,0.014221463813067676,0.024625256006677088,0
2021-08-25,25693.94921875,25982.640625,25548.470703125,25930.05078125,1716400000.0,0.0,0.03698327418948908,-0.03698327418948908,-0.0013203828070109669,0.01412127503285566,-0.0013203828070109669,0
2021-08-26,25415.689453125,25706.619140625,25255.830078125,25673.779296875,1834100000.0,-0.8473113998770714,-0.0415198978568828,-0.8057915020201886,-0.010829777986092637,0.014302207115648315,-0.010829777986092637,0
2021-08-27,25407.890625,25641.330078125,25304.619140625,25337.55078125,1528000000.0,0.0,-0.00329843642456206,0.00329843642456206,-0.00030685093707116806,0.014350155751188507,-0.00030685093707116806,1
2021-08-30,25539.5390625,25583.58984375,25219.80078125,25406.490234375,1995600000.0,0.0935484608635306,0.010065629413085168,0.08348283145044542,0.005181399725110003,0.014517203238313485,0.005181399725110003,1
2021-08-31,25878.990234375,25878.990234375,25110.720703125,25524.23046875,2918100000.0,0.5120114050805569,0.010065629413085166,0.5019457756674717,0.013291201969005684,0.014336248629403534,0.013291201969005684,1
2021-09-01,26028.2890625,26101.94921875,25694.109375,25871.8203125,2181300000.0,0.0,0.010065629413085166,-0.010065629413085166,0.00576911335306618,0.014373926752250327,0.00576911335306618,1
2021-09-02,26090.4296875,26359.310546875,25967.98046875,26203.51953125,2024300000.0,-0.3916362896561622,-0.09048397479844959,-0.3011523148577126,0.0023874264209524654,0.012120089132691478,0.0023874264209524654,0
2021-09-03,25901.990234375,26052.810546875,25811.76953125,26022.669921875,2549400000.0,0.0,-0.09048397479844959,0.09048397479844959,-0.007222550773676284,0.010289502477511144,-0.007222550773676284,1
2021-09-06,26163.630859375,26176.4296875,25827.169921875,25827.169921875,1912500000.0,0.3412777222692966,0.07931447122246012,0.2619632510468365,0.010101178428087332,0.010266019219822876,0.010101178428087332,1
2021-09-07,26353.630859375,26458.880859375,26135.400390625,26207.220703125,1842200000.0,-0.8775503654032946,-0.04604986669229626,-0.8315004987109983,0.007261989019078374,0.007523530880524125,0.007261989019078374,0
2021-09-08,26320.9296875,26560.0390625,26164.7890625,26396.109375,1861300000.0,0.5120114050805569,0.013730553910136072,0.4982808511704208,-0.0012408602082003561,0.0075191655901650665,-0.0012408602082003561,0
2021-09-09,25716.0,26125.08984375,25624.51953125,26076.9296875,2090800000.0,-0.3496165126562118,-0.10935914862368802,-0.2402573640325238,-0.022982838930164617,0.010350984451039099,-0.022982838930164617,1
2021-09-10,26205.91015625,26205.91015625,25870.7109375,25870.7109375,2001300000.0,0.0,-0.10935914862368802,0.10935914862368802,0.019050791579172444,0.011748608139701106,0.019050791579172444,0
2021-09-13,25813.810546875,25886.900390625,25570.83984375,25885.30078125,2315600000.0,0.0,-0.053411107244236276,0.053411107244236276,-0.01496225878197499,0.013021388215509334,-0.01496225878197499,0
2021-09-14,25502.23046875,25900.6796875,25377.830078125,25827.69921875,2399000000.0,0.0165528822690248,-0.05104640977723274,0.06759929204625753,-0.012070286080360204,0.012861735700187372,-0.012070286080360204,0
2021-09-15,25033.2109375,25411.91015625,24990.939453125,25310.029296875,2420900000.0,0.0,-0.09980037010141797,0.09980037010141797,-0.01839131411759176,0.013614523586164362,-0.01839131411759176,0
2021-09-16,24667.849609375,25045.55078125,24505.2109375,25042.029296875,2499800000.0,-0.8775503654032946,-0.09980037010141797,-0.7777499953018766,-0.014595064494011267,0.013813731192776324,-0.014595064494011267,1
2021-09-17,24920.759765625,24920.759765625,24424.740234375,24589.169921875,3102300000.0,-0.1788828298449516,-0.19849954651934776,0.019616716674396156,0.010252622756135255,0.014652232650124764,0.010252622756135255,0
2021-09-20,24099.140625,24640.4296875,23871.83984375,24640.4296875,2651600000.0,-0.3726301565766334,-0.2017872099365508,-0.1708429466400826,-0.032969265317437046,0.01635692269904961,-0.032969265317437046,1
2021-09-21,24221.5390625,24284.869140625,23771.4609375,23867.16015625,2079700000.0,-0.4266120912507176,-0.262731794400939,-0.16388029684977856,0.005078954449231565,0.016142807819521623,0.005078954449231565,1
2021-09-23,24510.98046875,24827.4609375,24313.6796875,24614.140625,2711900000.0,-0.4266120912507176,-0.3236763788653273,-0.10293571238539029,0.011949752883297027,0.017280960168618825,0.011949752883297027,0
2021-09-24,24192.16015625,24636.640625,24095.7890625,24487.240234375,2014400000.0,0.3412777222692966,-0.2772871160081456,0.6185648382774422,-0.013007244361623038,0.016524891761742364,-0.013007244361623038,1
2021-09-27,24208.779296875,24509.0,24131.419921875,24131.419921875,2323600000.0,0.0,-0.2772871160081456,0.2772871160081456,0.0006869638972981651,0.01430747791392541,0.0006869638972981651,1
2021-09-28,24500.390625,24679.4609375,24232.98046875,24323.0,2457900000.0,-0.4266120912507176,-0.21286736255777747,-0.21374472869294012,0.012045684937226131,0.015319168349598499,0.012045684937226131,1
2021-09-29,24663.5,24694.4609375,24045.990234375,24276.7109375,2150200000.0,0.5120114050805569,-0.11416818613984768,0.6261795912204046,0.0066574193651249836,0.015516097356576067,0.0066574193651249836,0
2021-09-30,24575.640625,24660.6796875,24346.75,24494.259765625,1580400000.0,-0.8887831978499889,-0.18790433489318417,-0.7008788629568048,-0.0035623238794169065,0.014586802840293919,-0.0035623238794169065,0
2021-10-04,24036.369140625,24478.6796875,23908.05078125,24478.6796875,1596300000.0,0.1705440394580364,-0.10259631622050504,0.27314035567854145,-0.021943333750836902,0.015464668715389665,-0.021943333750836902,1
2021-10-05,24104.150390625,24180.080078125,23681.439453125,23771.650390625,1717000000.0,-0.9077893309295176,-0.17133592188890504,-0.7364534090406126,0.0028199454586275152,0.014954869397225585,0.0028199454586275152,0
2021-10-06,23966.490234375,24259.19921875,23812.349609375,24259.19921875,1878700000.0,0.0165528822690248,-0.21772518474608676,0.23427806701511156,-0.005711056146726512,0.010852319255653503,-0.005711056146726512,1
2021-10-07,24701.73046875,24741.279296875,24310.109375,24339.3203125,1764600000.0,0.5120114050805569,-0.14458069830600717,0.656592103386564,0.03067784340489066,0.014663949716429214,0.03067784340489066,1
2021-10-08,24837.849609375,25064.80078125,24595.580078125,25064.80078125,2359000000.0,0.2413774896413087,-0.049153615321432,0.2905311049627407,0.00551051031818206,0.014318801928141327,0.00551051031818206,1
2021-10-11,25325.08984375,25437.16015625,25161.80078125,25161.80078125,2114300000.0,0.3122109398245811,-0.07769653892942853,0.3899074787540096,0.01961684453516832,0.014383502998136202,0.01961684453516832,0
2021-10-12,24962.58984375,25188.779296875,24865.80078125,24995.94921875,1835300000.0,0.1705440394580364,0.07363592354314652,0.09690811591488988,-0.014313868271999874,0.015578768025334455,-0.014313868271999874,1
2021-10-15,25330.9609375,25330.9609375,24929.560546875,25187.05078125,2345200000.0,0.070534816943109,0.05934889175529974,0.011185925187809254,0.014756926106456403,0.015772596313115648,0.014756926106456403,1
2021-10-18,25409.75,25425.3203125,25123.25,25425.3203125,1648000000.0,-0.8473113998770714,0.06798859619136348,-0.9152999960684348,0.0031103858513066296,0.01573230619176994,0.0031103858513066296,1
2021-10-19,25787.2109375,25808.619140625,25458.029296875,25471.25,1671200000.0,-0.8697770647704601,-0.05862996767142006,-0.8111470970990401,0.014854964629718914,0.01594282333235617,0.014854964629718914,1
2021-10-20,26136.01953125,26214.630859375,25915.619140625,26074.19921875,1823600000.0,0.412111172452569,-0.07290142947541832,0.48501260192798734,0.013526417982751227,0.012965394009752022,0.013526417982751227,0
2021-10-21,26017.529296875,26229.80078125,25840.58984375,26141.849609375,2085100000.0,0.0165528822690248,-0.10501923052860172,0.12157211279762653,-0.004533599090455365,0.013519101698655502,-0.004533599090455365,1
2021-10-22,26126.9296875,26195.2890625,25976.029296875,26114.83984375,1699600000.0,0.1475303955376148,-0.1285450225695969,0.2760754181072117,0.004204872391097458,0.012764706174311097,0.004204872391097458,1
2021-10-25,26132.029296875,26212.900390625,25929.669921875,26020.779296875,1455200000.0,0.0,-0.15290845677788784,0.15290845677788784,0.00019518594170819803,0.0103566083284575,0.00019518594170819803,0
2021-10-26,26038.26953125,26234.939453125,25905.080078125,26234.939453125,1533500000.0,0.1705440394580364,-0.13862142499004107,0.30916546444807746,-0.003587925168758832,0.010765973492842005,-0.003587925168758832,0
2021-10-27,25628.740234375,25795.169921875,25555.169921875,25795.169921875,1620800000.0,0.0,-0.017576939293316576,0.017576939293316576,-0.015727976714562386,0.011149931234923154,-0.015727976714562386,0
2021-10-28,25555.73046875,25736.380859375,25473.16015625,25648.419921875,2021100000.0,-0.1788828298449516,0.08112223712461321,-0.2600050669695648,-0.0028487457813893835,0.00989019173246026,-0.0028487457813893835,0
2021-10-29,25377.240234375,25516.220703125,25314.240234375,25466.859375,2051300000.0,0.2642821436747908,0.060003804442073476,0.20427833923271732,-0.006984352671635108,0.009238999179748734,-0.006984352671635108,0
2021-11-01,25154.3203125,25270.41015625,24972.5,25268.349609375,1586700000.0,0.3122109398245811,0.10224066980715295,0.20997027001742813,-0.008784246033697651,0.009584871142250359,-0.008784246033697651,0
2021-11-02,25099.669921875,25639.66015625,25030.689453125,25609.009765625,1964600000.0,-0.8473113998770714,-0.03987958668065937,-0.807431813196412,-0.0021726045445100706,0.007809541453372807,-0.0021726045445100706,0
2021-11-03,25024.75,25187.08984375,24808.58984375,25060.9296875,1690500000.0,-0.8697770647704601,-0.16413345307643937,-0.7056436116940208,-0.0029848966981714797,0.005368327383656004,-0.0029848966981714797,1
2021-11-04,25225.189453125,25244.98046875,25010.359375,25141.099609375,1639500000.0,0.1245167516171932,-0.17070877991084557,0.29522553152803876,0.008009648572912864,0.0066305076415143155,0.008009648572912864,0
2021-11-05,24870.509765625,25049.369140625,24724.390625,24950.6796875,2020700000.0,0.5120114050805569,-0.097564293470766,0.6095756985513229,-0.014060536122398104,0.006914136446749646,-0.014060536122398104,0
2021-11-08,24763.76953125,24837.76953125,24633.5703125,24743.5390625,1762600000.0,0.1245167516171932,-0.05422149611903103,0.1787382477362242,-0.004291839426730726,0.006689055753129426,-0.004291839426730726,1
2021-11-09,24813.130859375,24956.369140625,24678.66015625,24952.8203125,1154700000.0,0.0,-0.09197608807257256,0.09197608807257256,0.0019932881406730107,0.007073588764786769,0.0019932881406730107,1
2021-11-10,24996.140625,25013.109375,24481.259765625,24787.439453125,1688100000.0,-0.1788828298449516,-0.1621323408825058,-0.016750488962445798,0.007375520915203326,0.00687251967455086,0.007375520915203326,1
2021-11-11,25247.990234375,25324.66015625,24836.2109375,24856.109375,2001900000.0,0.0,-0.041087855185781334,0.041087855185781334,0.01007553978645448,0.00792852229179488,0.01007553978645448,1
2021-11-12,25327.970703125,25527.130859375,25210.560546875,25522.830078125,1632100000.0,-0.3613973241299391,0.031537822048578815,-0.3929351461785179,0.0031677954564917066,0.007751050802162185,0.0031677954564917066,1
2021-11-15,25390.91015625,25483.259765625,25230.330078125,25437.990234375,1155800000.0,0.3412777222692966,0.06250367499887931,0.27877404727041727,0.0024849781240956492,0.007155346607390903,0.0024849781240956492,1
2021-11-16,25713.779296875,25746.7109375,25410.869140625,25446.650390625,1528800000.0,0.0,-0.010640811441200255,0.010640811441200255,0.012715934113355365,0.007937408134960239,0.012715934113355365,0
2021-11-17,25650.080078125,25667.810546875,25520.669921875,25667.810546875,1193800000.0,0.0,-0.028428918815084997,0.028428918815084997,-0.002477240627080546,0.0079003328814278,-0.002477240627080546,0
2021-11-18,25319.720703125,25414.2109375,25222.599609375,25369.880859375,1342900000.0,-0.9077893309295176,-0.15811310894787325,-0.7496762219816444,-0.012879467588163163,0.008970598530874955,-0.012879467588163163,0
2021-11-19,25049.970703125,25077.150390625,24825.4296875,24934.400390625,1640400000.0,0.1705440394580364,-0.10819498476173207,0.2787390242197685,-0.010653751009453538,0.008406952066211282,-0.010653751009453538,0
2021-11-22,24951.33984375,25099.94921875,24869.939453125,25057.060546875,1510400000.0,-0.8473113998770714,-0.22923947045845658,-0.6180719294186148,-0.003937364260577558,0.00838404237129895,-0.003937364260577558,0
2021-11-23,24651.580078125,24794.720703125,24618.740234375,24688.990234375,1486300000.0,0.5120114050805569,-0.10446679485695713,0.616478199937514,-0.012013774310403846,0.009282008021375325,-0.012013774310403846,1
2021-11-24,24685.5,24851.529296875,24557.630859375,24672.099609375,1791000000.0,0.1475303955376148,-0.13214498439005454,0.27967537992766933,0.0013759735387144367,0.00889398644792857,0.0013759735387144367,1
2021-11-25,24740.16015625,24762.609375,24532.8203125,24699.689453125,1188600000.0,-0.8697770647704601,-0.2563988507858345,-0.6133782139846256,0.002214261661704242,0.008096941053635533,0.002214261661704242,0
2021-11-26,24080.51953125,24502.6796875,24062.259765625,24502.6796875,1804100000.0,0.0,-0.2563988507858345,0.2563988507858345,-0.02666274675806246,0.010967563759134005,-0.02666274675806246,0
2021-11-29,23852.240234375,24134.3203125,23774.310546875,23910.490234375,1741000000.0,-0.3726301565766334,-0.17994754016399397,-0.19268261641263942,-0.009479832716181913,0.010711958945702229,-0.009479832716181913,0
2021-11-30,23475.259765625,23888.369140625,23175.369140625,23782.859375,3344900000.0,0.0935484608635306,-0.19094690853463764,0.2844953693981682,-0.015804824412539165,0.00873666282129334,-0.015804824412539165,1
2021-12-01,23658.919921875,23864.30078125,23537.650390625,23595.5703125,2118600000.0,0.0,-0.06990242283791316,0.06990242283791316,0.007823562255908856,0.010096728890279173,0.007823562255908856,1
2021-12-02,23788.9296875,23807.0,23517.51953125,23524.05078125,2328200000.0,0.0,-0.1430469092779927,0.1430469092779927,0.005495169097081032,0.010760571448883923,0.005495169097081032,0
2021-12-03,23766.689453125,23802.76953125,23451.9296875,23675.259765625,2717900000.0,0.0165528822690248,-0.161757982602077,0.1783108648711018,-0.0009348984871180299,0.010748930577223856,-0.0009348984871180299,0
2021-12-06,23349.380859375,23628.30078125,23314.970703125,23420.439453125,2357400000.0,-0.3496165126562118,-0.08744933230004152,-0.26216718035617026,-0.017558549522559974,0.011414645344877138,-0.017558549522559974,1
2021-12-07,23983.66015625,23989.779296875,23512.5,23704.509765625,2120300000.0,0.0165528822690248,-0.08508463483303798,0.10163751710206279,0.02716471587383995,0.015370746955853514,0.02716471587383995,1
2021-12-08,23996.869140625,24097.98046875,23907.30078125,24090.01953125,1778600000.0,0.0,-0.03185175532209036,0.03185175532209036,0.0005507493138638964,0.015349009792730114,0.0005507493138638964,1
2021-12-09,24254.859375,24324.83984375,24153.720703125,24168.41015625,1743300000.0,-0.3686226457357406,-0.09787619912198624,-0.27074644661375435,0.010750995592931023,0.01588202733158626,0.010750995592931023,0
2021-12-10,23995.720703125,24214.6796875,23916.630859375,24070.560546875,1413900000.0,0.0,-0.09787619912198624,0.09787619912198624,-0.010683989870586497,0.013773894339735433,-0.010683989870586497,0
2021-12-13,23954.580078125,24385.439453125,23936.9296875,24242.259765625,1538100000.0,-0.8473113998770714,-0.21892068481871071,-0.6283907150583606,-0.001714498410320342,0.013410945494342715,-0.001714498410320342,0
2021-12-14,23635.94921875,23817.580078125,23560.130859375,23693.73046875,1553600000.0,0.0,-0.2212853822857143,0.2212853822857143,-0.013301458774723773,0.013092165330898409,-0.013301458774723773,0
2021-12-15,23420.759765625,23745.75,23325.919921875,23658.0390625,1597100000.0,0.0,-0.17134016619196973,0.17134016619196973,-0.009104328797351346,0.013171396142675072,-0.009104328797351346,1
2021-12-16,23475.5,23526.05078125,23155.619140625,23287.9296875,1499000000.0,0.3412777222692966,-0.12495090333478805,0.4662286256040846,0.002337252716085869,0.013037310516641457,0.002337252716085869,0
2021-12-17,23192.630859375,23463.779296875,23158.69921875,23463.779296875,2188700000.0,0.3122109398245811,-0.08034934050270504,0.3925602803272861,-0.012049547001128813,0.013473982704987012,-0.012049547001128813,0
2021-12-20,22744.859375,23145.30078125,22665.25,23079.830078125,1681600000.0,0.5120114050805569,0.045455523899623186,0.46655588118093366,-0.01930662748396228,0.01370246352531675,-0.01930662748396228,1
2021-12-21,22971.330078125,23100.1796875,22730.080078125,22795.5703125,1651200000.0,0.0,0.045455523899623186,-0.045455523899623186,0.009957006081731334,0.01018801550936628,0.009957006081731334,1
2021-12-22,23102.330078125,23258.7109375,22979.759765625,23221.130859375,1230800000.0,0.0165528822690248,0.16886470706335124,-0.15231182479432645,0.005702760769814796,0.0105808174274273,0.005702760769814796,1
2021-12-23,23193.640625,23264.75,23027.150390625,23141.7890625,1387900000.0,0.0165528822690248,0.1712294045303548,-0.15467652226133,0.003952438847779183,0.009730416191919522,0.003952438847779183,1
2021-12-24,23223.759765625,23383.189453125,23186.5703125,23375.990234375,622900000.0,-0.8697770647704601,0.046975538134574744,-0.9167526029050349,0.0012985947791455121,0.009610537384679724,0.0012985947791455121,1
2021-12-28,23280.560546875,23319.439453125,23099.48046875,23282.349609375,1433000000.0,0.0,-0.0017784221896104957,0.0017784221896104957,0.002445804719960698,0.009771781890553,0.002445804719960698,0
2021-12-29,23086.5390625,23253.98046875,23008.279296875,23253.98046875,828400000.0,-0.8473113998770714,-0.16742447071841798,-0.6798869291586533,-0.008334055530335727,0.009293574702228219,-0.008334055530335727,1
2021-12-30,23112.009765625,23248.259765625,22990.240234375,23130.44921875,1008400000.0,0.1705440394580364,-0.21620552295020665,0.38674956240824304,0.0011032707438756173,0.00902098918039907,0.0011032707438756173,1
